Date,Time,User_ID
16/12/2023 00:00, 00:13:55,129
07/10/2023 00:00, 00:13:57,143
24/11/2023 00:00, 00:13:57,131
24/11/2023 00:00, 00:14:00,131
07/10/2023 00:00, 00:14:01,143
07/10/2023 00:00, 00:14:01,143
07/10/2023 00:00, 00:14:10,143
11/11/2023 00:00, 00:14:15,59
23/10/2023 00:00, 00:14:25,2
23/10/2023 00:00, 00:14:26,2
23/10/2023 00:00, 00:14:26,2
23/10/2023 00:00, 00:14:26,2
23/10/2023 00:00, 00:14:26,2
23/10/2023 00:00, 00:14:26,2
23/10/2023 00:00, 00:14:26,2
23/11/2023 00:00, 00:14:32,94
18/12/2023 00:00, 00:15:07,47
18/12/2023 00:00, 00:15:08,47
18/12/2023 00:00, 00:15:08,47
19/11/2023 00:00, 00:15:52,9
19/11/2023 00:00, 00:15:55,9
19/11/2023 00:00, 00:15:56,9
19/11/2023 00:00, 00:15:57,9
19/11/2023 00:00, 00:15:58,9
19/11/2023 00:00, 00:16:01,9
08/10/2023 00:00, 00:16:32,125
08/10/2023 00:00, 00:16:42,125
12/11/2023 00:00, 00:17:15,75
13/10/2023 00:00, 00:17:22,41
13/10/2023 00:00, 00:17:22,41
13/10/2023 00:00, 00:17:22,41
13/10/2023 00:00, 00:17:22,41
13/10/2023 00:00, 00:17:22,41
13/10/2023 00:00, 00:17:22,41
13/10/2023 00:00, 00:17:22,41
13/10/2023 00:00, 00:17:22,41
12/11/2023 00:00, 00:17:29,75
12/11/2023 00:00, 00:17:29,75
13/10/2023 00:00, 00:17:31,41
12/11/2023 00:00, 00:17:32,75
12/11/2023 00:00, 00:17:36,75
12/11/2023 00:00, 00:17:36,75
13/10/2023 00:00, 00:17:37,41
13/10/2023 00:00, 00:17:37,41
12/11/2023 00:00, 00:17:44,75
13/10/2023 00:00, 00:17:47,41
14/12/2023 00:00, 00:17:52,63
13/10/2023 00:00, 00:17:58,41
14/12/2023 00:00, 00:18:03,63
13/10/2023 00:00, 00:18:10,41
13/10/2023 00:00, 00:18:10,41
13/10/2023 00:00, 00:18:14,41
13/10/2023 00:00, 00:18:22,41
13/10/2023 00:00, 00:18:22,41
13/10/2023 00:00, 00:18:26,41
13/10/2023 00:00, 00:18:32,41
13/10/2023 00:00, 00:18:32,41
13/10/2023 00:00, 00:18:32,41
11/11/2023 00:00, 00:18:37,25
12/10/2023 00:00, 00:18:40,137
12/10/2023 00:00, 00:18:44,137
12/10/2023 00:00, 00:18:44,137
12/10/2023 00:00, 00:18:44,137
11/11/2023 00:00, 00:18:44,25
11/11/2023 00:00, 00:18:44,25
12/10/2023 00:00, 00:18:46,137
12/10/2023 00:00, 00:18:46,137
11/11/2023 00:00, 00:18:53,25
11/11/2023 00:00, 00:18:54,25
19/11/2023 00:00, 00:18:54,57
12/10/2023 00:00, 00:18:55,137
12/10/2023 00:00, 00:18:55,137
12/10/2023 00:00, 00:18:55,137
12/10/2023 00:00, 00:18:55,137
12/10/2023 00:00, 00:18:55,137
12/10/2023 00:00, 00:18:55,137
12/10/2023 00:00, 00:18:55,137
12/10/2023 00:00, 00:18:55,137
19/11/2023 00:00, 00:18:57,57
13/10/2023 00:00, 00:19:08,41
13/10/2023 00:00, 00:19:15,41
13/10/2023 00:00, 00:19:15,41
13/10/2023 00:00, 00:19:15,41
13/10/2023 00:00, 00:19:15,41
23/12/2023 00:00, 00:19:33,19
13/10/2023 00:00, 00:19:34,41
13/10/2023 00:00, 00:19:34,41
13/10/2023 00:00, 00:19:34,41
19/12/2023 00:00, 00:19:35,153
19/12/2023 00:00, 00:19:36,153
19/12/2023 00:00, 00:19:36,153
19/12/2023 00:00, 00:19:41,153
19/12/2023 00:00, 00:19:41,153
19/12/2023 00:00, 00:19:41,153
23/12/2023 00:00, 00:19:41,19
19/11/2023 00:00, 00:20:00,57
19/11/2023 00:00, 00:20:02,57
19/11/2023 00:00, 00:20:07,57
19/11/2023 00:00, 00:20:07,57
19/11/2023 00:00, 00:20:13,57
19/11/2023 00:00, 00:20:13,57
19/11/2023 00:00, 00:20:18,57
19/11/2023 00:00, 00:20:18,57
19/11/2023 00:00, 00:20:23,57
07/11/2023 00:00, 00:20:36,68
07/10/2023 00:00, 00:20:39,143
07/10/2023 00:00, 00:20:39,143
07/10/2023 00:00, 00:20:41,143
07/10/2023 00:00, 00:20:43,42
19/11/2023 00:00, 00:20:44,57
09/10/2023 00:00, 00:20:45,72
07/11/2023 00:00, 00:20:45,68
07/11/2023 00:00, 00:20:45,68
07/10/2023 00:00, 00:20:47,42
07/10/2023 00:00, 00:20:48,42
07/10/2023 00:00, 00:20:51,42
07/10/2023 00:00, 00:21:07,42
07/10/2023 00:00, 00:21:08,42
17/10/2023 00:00, 00:21:09,141
07/10/2023 00:00, 00:21:12,42
26/10/2023 00:00, 00:21:12,6
26/10/2023 00:00, 00:21:13,6
07/10/2023 00:00, 00:21:16,42
07/10/2023 00:00, 00:21:16,42
07/10/2023 00:00, 00:21:17,42
27/10/2023 00:00, 00:21:22,43
07/11/2023 00:00, 00:21:26,42
09/10/2023 00:00, 00:21:27,72
07/11/2023 00:00, 00:21:27,42
12/10/2023 00:00, 00:21:32,31
27/10/2023 00:00, 00:21:32,43
27/10/2023 00:00, 00:21:32,43
07/11/2023 00:00, 00:21:35,42
07/11/2023 00:00, 00:21:35,42
07/11/2023 00:00, 00:21:35,42
07/11/2023 00:00, 00:21:35,42
07/11/2023 00:00, 00:21:35,42
07/11/2023 00:00, 00:21:35,42
12/10/2023 00:00, 00:21:38,31
12/10/2023 00:00, 00:21:38,31
12/10/2023 00:00, 00:21:38,31
13/10/2023 00:00, 00:21:42,21
23/12/2023 00:00, 00:21:45,19
13/10/2023 00:00, 00:21:46,21
10/11/2023 00:00, 00:21:48,16
23/12/2023 00:00, 00:21:49,19
23/12/2023 00:00, 00:21:49,19
21/11/2023 00:00, 00:22:00,94
21/11/2023 00:00, 00:22:02,94
10/11/2023 00:00, 00:22:06,16
27/10/2023 00:00, 00:22:07,43
23/12/2023 00:00, 00:22:08,19
28/11/2023 00:00, 00:22:12,40
10/11/2023 00:00, 00:22:14,16
10/11/2023 00:00, 00:22:14,16
13/10/2023 00:00, 00:22:21,21
16/11/2023 00:00, 00:22:27,16
24/10/2023 00:00, 00:22:29,122
24/10/2023 00:00, 00:22:39,122
24/10/2023 00:00, 00:22:39,122
15/10/2023 00:00, 00:22:40,144
24/10/2023 00:00, 00:22:41,122
24/10/2023 00:00, 00:22:42,122
24/10/2023 00:00, 00:22:42,122
24/10/2023 00:00, 00:22:44,122
13/10/2023 00:00, 00:22:47,21
13/10/2023 00:00, 00:22:47,21
15/10/2023 00:00, 00:22:47,144
15/10/2023 00:00, 00:22:47,144
13/10/2023 00:00, 00:22:52,21
11/11/2023 00:00, 00:22:59,25
11/11/2023 00:00, 00:22:59,25
11/11/2023 00:00, 00:22:59,25
11/11/2023 00:00, 00:22:59,25
11/11/2023 00:00, 00:22:59,25
11/11/2023 00:00, 00:22:59,25
11/11/2023 00:00, 00:22:59,25
24/10/2023 00:00, 00:23:07,122
24/10/2023 00:00, 00:23:08,122
24/10/2023 00:00, 00:23:08,122
08/10/2023 00:00, 00:23:10,66
24/10/2023 00:00, 00:23:11,122
27/10/2023 00:00, 00:23:13,43
24/10/2023 00:00, 00:23:19,122
08/10/2023 00:00, 00:23:20,66
08/10/2023 00:00, 00:23:21,66
24/10/2023 00:00, 00:23:35,122
23/12/2023 00:00, 00:23:59,110
17/12/2023 00:00, 00:24:10,18
17/12/2023 00:00, 00:24:11,18
11/11/2023 00:00, 00:24:16,25
11/11/2023 00:00, 00:24:32,25
11/11/2023 00:00, 00:24:32,25
11/11/2023 00:00, 00:24:32,25
12/10/2023 00:00, 00:24:40,31
12/10/2023 00:00, 00:24:40,31
12/10/2023 00:00, 00:24:40,31
12/10/2023 00:00, 00:24:41,31
20/12/2023 00:00, 00:24:53,122
09/11/2023 00:00, 00:25:00,22
09/11/2023 00:00, 00:25:00,22
09/11/2023 00:00, 00:25:01,22
24/12/2023 00:00, 00:25:03,84
23/12/2023 00:00, 00:25:09,19
24/12/2023 00:00, 00:25:15,84
24/12/2023 00:00, 00:25:16,84
24/12/2023 00:00, 00:25:21,84
23/12/2023 00:00, 00:25:23,19
23/12/2023 00:00, 00:25:28,19
23/12/2023 00:00, 00:25:28,19
24/12/2023 00:00, 00:25:29,84
24/12/2023 00:00, 00:25:30,84
24/12/2023 00:00, 00:25:30,84
09/11/2023 00:00, 00:25:34,22
23/11/2023 00:00, 00:25:34,153
24/12/2023 00:00, 00:25:34,84
24/12/2023 00:00, 00:25:38,84
24/12/2023 00:00, 00:25:38,84
23/12/2023 00:00, 00:25:40,19
23/12/2023 00:00, 00:25:40,19
11/11/2023 00:00, 00:25:42,25
24/12/2023 00:00, 00:25:42,84
23/12/2023 00:00, 00:26:02,19
23/12/2023 00:00, 00:26:02,19
23/12/2023 00:00, 00:26:02,19
24/11/2023 00:00, 00:26:04,83
11/11/2023 00:00, 00:26:05,25
24/11/2023 00:00, 00:26:05,83
11/11/2023 00:00, 00:26:06,25
09/10/2023 00:00, 00:26:11,72
09/10/2023 00:00, 00:26:11,72
09/10/2023 00:00, 00:26:18,72
13/10/2023 00:00, 00:26:18,37
09/10/2023 00:00, 00:26:19,72
09/10/2023 00:00, 00:27:26,72
09/10/2023 00:00, 00:27:26,72
09/10/2023 00:00, 00:27:26,72
09/10/2023 00:00, 00:27:26,72
09/10/2023 00:00, 00:27:26,72
09/10/2023 00:00, 00:27:26,72
09/10/2023 00:00, 00:27:27,72
28/11/2023 00:00, 00:27:30,66
24/11/2023 00:00, 00:27:40,83
24/11/2023 00:00, 00:27:41,83
24/11/2023 00:00, 00:27:41,83
24/11/2023 00:00, 00:27:41,83
15/12/2023 00:00, 00:28:18,122
07/11/2023 00:00, 00:28:22,68
07/11/2023 00:00, 00:28:22,68
07/11/2023 00:00, 00:28:34,68
07/11/2023 00:00, 00:28:34,68
07/11/2023 00:00, 00:28:34,68
07/11/2023 00:00, 00:28:34,68
07/11/2023 00:00, 00:28:35,68
07/11/2023 00:00, 00:28:35,68
05/11/2023 00:00, 00:28:46,21
17/10/2023 00:00, 00:28:48,123
05/11/2023 00:00, 00:28:53,21
21/11/2023 00:00, 00:29:04,94
21/11/2023 00:00, 00:29:06,94
05/11/2023 00:00, 00:29:07,21
29/10/2023 00:00, 00:29:12,15
15/10/2023 00:00, 00:29:19,128
15/10/2023 00:00, 00:29:20,128
17/10/2023 00:00, 00:29:24,123
17/10/2023 00:00, 00:29:24,123
29/10/2023 00:00, 00:29:24,15
29/10/2023 00:00, 00:29:30,15
05/11/2023 00:00, 00:29:40,21
24/11/2023 00:00, 00:29:40,107
17/10/2023 00:00, 00:29:41,123
29/10/2023 00:00, 00:29:45,15
29/10/2023 00:00, 00:29:45,15
17/10/2023 00:00, 00:29:46,123
17/10/2023 00:00, 00:29:47,123
29/10/2023 00:00, 00:29:49,15
24/11/2023 00:00, 00:29:53,107
24/11/2023 00:00, 00:29:54,107
05/11/2023 00:00, 00:29:58,21
05/11/2023 00:00, 00:29:58,21
17/10/2023 00:00, 00:30:00,123
05/11/2023 00:00, 00:30:00,21
17/10/2023 00:00, 00:30:04,123
17/10/2023 00:00, 00:30:05,123
17/10/2023 00:00, 00:30:05,123
26/11/2023 00:00, 00:30:05,45
26/11/2023 00:00, 00:30:06,45
17/10/2023 00:00, 00:30:08,123
29/10/2023 00:00, 00:30:08,15
29/10/2023 00:00, 00:30:09,15
05/11/2023 00:00, 00:30:09,21
22/10/2023 00:00, 00:30:12,9
05/11/2023 00:00, 00:30:14,21
21/10/2023 00:00, 00:30:16,57
22/10/2023 00:00, 00:30:16,9
22/10/2023 00:00, 00:30:17,9
26/11/2023 00:00, 00:30:19,45
05/11/2023 00:00, 00:30:20,21
17/10/2023 00:00, 00:30:23,123
17/10/2023 00:00, 00:30:23,123
05/11/2023 00:00, 00:30:24,21
11/11/2023 00:00, 00:30:24,21
26/11/2023 00:00, 00:30:26,45
26/11/2023 00:00, 00:30:27,45
11/11/2023 00:00, 00:30:29,21
11/11/2023 00:00, 00:30:30,21
11/11/2023 00:00, 00:30:32,21
21/10/2023 00:00, 00:30:35,57
21/10/2023 00:00, 00:30:36,57
26/11/2023 00:00, 00:30:37,45
21/10/2023 00:00, 00:30:39,57
21/10/2023 00:00, 00:30:40,57
11/11/2023 00:00, 00:30:40,21
26/11/2023 00:00, 00:30:40,45
26/11/2023 00:00, 00:30:40,45
11/11/2023 00:00, 00:30:41,21
26/11/2023 00:00, 00:30:42,45
26/11/2023 00:00, 00:30:43,45
26/11/2023 00:00, 00:30:43,45
26/11/2023 00:00, 00:30:43,45
26/11/2023 00:00, 00:30:46,45
05/11/2023 00:00, 00:30:56,21
05/11/2023 00:00, 00:31:12,21
26/11/2023 00:00, 00:31:13,45
05/11/2023 00:00, 00:31:16,21
26/11/2023 00:00, 00:31:16,45
11/11/2023 00:00, 00:31:53,69
05/11/2023 00:00, 00:32:15,109
11/11/2023 00:00, 00:32:15,69
11/11/2023 00:00, 00:32:15,69
21/11/2023 00:00, 00:32:21,94
05/11/2023 00:00, 00:32:23,109
05/11/2023 00:00, 00:32:23,109
15/11/2023 00:00, 00:32:26,48
15/11/2023 00:00, 00:32:26,48
05/11/2023 00:00, 00:32:28,109
05/11/2023 00:00, 00:32:28,109
11/11/2023 00:00, 00:32:30,69
05/11/2023 00:00, 00:32:40,109
11/11/2023 00:00, 00:32:40,69
11/11/2023 00:00, 00:32:40,69
05/11/2023 00:00, 00:32:41,109
09/11/2023 00:00, 00:32:42,14
09/11/2023 00:00, 00:32:42,14
05/11/2023 00:00, 00:32:43,109
05/11/2023 00:00, 00:32:44,109
05/11/2023 00:00, 00:33:03,109
05/11/2023 00:00, 00:33:03,109
05/11/2023 00:00, 00:33:05,109
05/11/2023 00:00, 00:33:06,109
20/12/2023 00:00, 00:33:21,93
20/12/2023 00:00, 00:33:29,93
11/10/2023 00:00, 00:33:37,40
11/11/2023 00:00, 00:33:39,59
20/12/2023 00:00, 00:33:42,93
16/11/2023 00:00, 00:33:50,129
30/11/2023 00:00, 00:33:52,18
08/10/2023 00:00, 00:34:03,126
12/12/2023 00:00, 00:34:07,95
08/10/2023 00:00, 00:34:08,126
08/10/2023 00:00, 00:34:08,126
08/10/2023 00:00, 00:34:11,126
08/10/2023 00:00, 00:34:13,126
08/10/2023 00:00, 00:34:22,126
16/10/2023 00:00, 00:34:30,5
16/10/2023 00:00, 00:34:32,5
16/10/2023 00:00, 00:34:33,5
24/11/2023 00:00, 00:34:34,107
24/11/2023 00:00, 00:34:34,107
16/10/2023 00:00, 00:34:35,5
16/10/2023 00:00, 00:34:35,5
24/11/2023 00:00, 00:34:41,107
24/11/2023 00:00, 00:34:41,107
24/11/2023 00:00, 00:34:41,107
24/11/2023 00:00, 00:34:41,107
24/11/2023 00:00, 00:34:41,107
24/11/2023 00:00, 00:34:41,107
16/12/2023 00:00, 00:34:44,143
16/10/2023 00:00, 00:34:46,5
16/10/2023 00:00, 00:34:46,5
16/10/2023 00:00, 00:34:46,5
16/10/2023 00:00, 00:34:46,5
16/10/2023 00:00, 00:34:46,5
16/10/2023 00:00, 00:34:46,5
16/10/2023 00:00, 00:34:47,5
16/12/2023 00:00, 00:34:48,143
16/12/2023 00:00, 00:34:49,143
16/12/2023 00:00, 00:34:52,143
23/12/2023 00:00, 00:34:55,19
16/12/2023 00:00, 00:34:56,143
16/12/2023 00:00, 00:34:56,143
16/12/2023 00:00, 00:34:58,143
16/12/2023 00:00, 00:35:03,143
23/12/2023 00:00, 00:35:03,19
23/12/2023 00:00, 00:35:03,19
23/12/2023 00:00, 00:35:08,19
20/12/2023 00:00, 00:35:18,86
20/12/2023 00:00, 00:35:23,86
20/12/2023 00:00, 00:35:30,86
16/12/2023 00:00, 00:35:31,143
16/12/2023 00:00, 00:35:36,143
20/12/2023 00:00, 00:35:41,86
20/12/2023 00:00, 00:35:44,86
20/12/2023 00:00, 00:35:52,86
20/12/2023 00:00, 00:35:55,86
20/12/2023 00:00, 00:35:56,86
20/12/2023 00:00, 00:35:59,86
20/12/2023 00:00, 00:36:01,86
20/12/2023 00:00, 00:36:04,86
11/10/2023 00:00, 00:36:07,94
11/10/2023 00:00, 00:36:12,94
11/10/2023 00:00, 00:36:12,94
11/10/2023 00:00, 00:36:13,94
20/12/2023 00:00, 00:36:13,86
11/10/2023 00:00, 00:36:49,40
11/10/2023 00:00, 00:36:49,40
13/10/2023 00:00, 00:36:51,97
13/10/2023 00:00, 00:36:51,97
23/12/2023 00:00, 00:36:57,83
23/12/2023 00:00, 00:36:58,83
21/10/2023 00:00, 00:37:28,87
14/11/2023 00:00, 00:38:11,31
14/11/2023 00:00, 00:38:11,31
30/11/2023 00:00, 00:38:31,18
30/11/2023 00:00, 00:38:31,18
30/11/2023 00:00, 00:38:36,18
23/12/2023 00:00, 00:38:43,83
23/12/2023 00:00, 00:38:43,83
23/12/2023 00:00, 00:38:43,83
23/12/2023 00:00, 00:38:44,83
20/12/2023 00:00, 00:38:58,18
14/11/2023 00:00, 00:39:04,31
14/11/2023 00:00, 00:39:04,31
14/11/2023 00:00, 00:39:04,31
14/11/2023 00:00, 00:39:05,31
14/11/2023 00:00, 00:39:05,31
14/11/2023 00:00, 00:39:05,31
11/10/2023 00:00, 00:39:06,83
11/10/2023 00:00, 00:39:06,83
23/12/2023 00:00, 00:39:43,83
23/12/2023 00:00, 00:39:44,83
25/11/2023 00:00, 00:39:58,50
23/12/2023 00:00, 00:40:05,83
23/12/2023 00:00, 00:40:05,83
25/11/2023 00:00, 00:40:06,50
13/10/2023 00:00, 00:40:08,97
13/10/2023 00:00, 00:40:08,97
25/11/2023 00:00, 00:40:08,50
21/11/2023 00:00, 00:40:09,94
23/12/2023 00:00, 00:40:09,83
23/12/2023 00:00, 00:40:09,83
23/12/2023 00:00, 00:40:09,83
23/12/2023 00:00, 00:40:09,83
21/11/2023 00:00, 00:40:10,94
21/11/2023 00:00, 00:40:11,94
13/10/2023 00:00, 00:40:12,97
21/11/2023 00:00, 00:40:19,94
21/11/2023 00:00, 00:40:21,94
21/11/2023 00:00, 00:40:21,94
04/11/2023 00:00, 00:40:22,21
21/11/2023 00:00, 00:40:24,94
04/11/2023 00:00, 00:40:25,21
21/11/2023 00:00, 00:40:25,94
21/11/2023 00:00, 00:40:25,94
04/11/2023 00:00, 00:40:27,21
21/11/2023 00:00, 00:40:28,94
04/11/2023 00:00, 00:40:32,21
21/11/2023 00:00, 00:40:32,94
04/11/2023 00:00, 00:40:33,21
21/11/2023 00:00, 00:40:33,94
21/11/2023 00:00, 00:40:33,94
21/11/2023 00:00, 00:40:35,94
21/11/2023 00:00, 00:40:36,94
21/11/2023 00:00, 00:40:36,94
21/11/2023 00:00, 00:40:36,94
21/11/2023 00:00, 00:40:39,94
21/11/2023 00:00, 00:40:40,94
21/11/2023 00:00, 00:40:40,94
21/11/2023 00:00, 00:40:40,94
21/11/2023 00:00, 00:40:44,94
21/11/2023 00:00, 00:40:46,94
21/11/2023 00:00, 00:40:47,94
21/11/2023 00:00, 00:40:48,94
21/11/2023 00:00, 00:40:49,94
21/11/2023 00:00, 00:40:49,94
21/11/2023 00:00, 00:40:49,94
21/11/2023 00:00, 00:40:53,94
21/11/2023 00:00, 00:40:54,94
21/11/2023 00:00, 00:40:55,94
21/11/2023 00:00, 00:40:56,94
21/11/2023 00:00, 00:40:59,94
17/12/2023 00:00, 00:41:01,15
17/12/2023 00:00, 00:41:11,15
17/12/2023 00:00, 00:41:11,15
17/12/2023 00:00, 00:41:11,15
21/11/2023 00:00, 00:41:13,94
16/11/2023 00:00, 00:41:16,61
21/11/2023 00:00, 00:41:21,94
21/11/2023 00:00, 00:41:23,94
15/10/2023 00:00, 00:41:27,93
21/11/2023 00:00, 00:41:28,94
13/10/2023 00:00, 00:41:37,97
15/10/2023 00:00, 00:41:38,93
